DATE        ,TIME            ,Steam Pressure Leaving Plant,Steam Flow Leaving the Plant,USU.Outside_Air_Temp ,USU.Facilities_Steam_Pressure 
11/11/2023,2:00:00 PM,90.18,30856.84,43.41,73.48
11/11/2023,1:00:00 PM,90.30,32567.28,43.34,73.93
11/11/2023,12:00:00 PM,90.33,35791.38,40.96,73.84
11/11/2023,11:00:00 AM,90.14,39954.60,36.83,73.03
11/11/2023,10:00:00 AM,90.35,44098.96,31.28,72.83
11/11/2023,9:00:00 AM,89.52,44004.29,29.50,71.90
11/11/2023,8:00:00 AM,90.68,42813.41,27.92,73.27
11/11/2023,7:00:00 AM,89.30,43710.29,28.86,71.95
11/11/2023,6:00:00 AM,89.42,38901.65,29.00,72.36
11/11/2023,5:00:00 AM,90.05,36534.15,28.30,72.82
11/11/2023,4:00:00 AM,90.20,36071.32,28.54,73.09
11/11/2023,3:00:00 AM,90.14,35691.48,29.63,73.04
11/11/2023,2:00:00 AM,89.52,35900.81,30.83,71.83
11/11/2023,1:00:00 AM,89.85,34353.36,31.33,72.01
11/11/2023,12:00:00 AM,90.05,33872.35,32.00,72.33
11/10/2023,11:00:00 PM,90.40,35150.22,32.70,72.67
11/10/2023,10:00:00 PM,90.24,36901.24,34.00,72.36
11/10/2023,9:00:00 PM,89.67,38154.90,34.77,71.67
11/10/2023,8:00:00 PM,90.07,38381.22,34.52,71.83
11/10/2023,7:00:00 PM,90.41,39007.61,35.75,72.08
11/10/2023,6:00:00 PM,89.60,39582.60,36.97,70.83
11/10/2023,5:00:00 PM,89.61,35285.46,39.33,71.17
11/10/2023,4:00:00 PM,90.33,34433.36,40.28,71.96
11/10/2023,3:00:00 PM,90.31,36192.52,39.44,72.29
11/10/2023,2:00:00 PM,89.74,37442.12,40.68,71.45
11/10/2023,1:00:00 PM,89.88,37442.18,42.09,70.83
11/10/2023,12:00:00 PM,90.57,37307.63,38.03,71.28
11/10/2023,11:00:00 AM,90.39,41237.42,33.91,71.58
11/10/2023,10:00:00 AM,89.89,45495.88,29.73,70.73
11/10/2023,9:00:00 AM,90.50,49063.96,27.86,71.01
11/10/2023,8:00:00 AM,90.42,51996.77,26.67,70.79
11/10/2023,7:00:00 AM,89.67,53084.69,26.19,70.23
11/10/2023,6:00:00 AM,89.91,47071.85,27.00,71.67
11/10/2023,5:00:00 AM,88.77,42353.11,27.00,71.23
11/10/2023,4:00:00 AM,90.11,38041.95,27.44,72.78
11/10/2023,3:00:00 AM,90.31,37739.68,28.00,72.79
11/10/2023,2:00:00 AM,89.82,38433.99,28.11,72.43
11/10/2023,1:00:00 AM,89.76,37305.73,29.00,72.16
11/10/2023,12:00:00 AM,89.96,37583.90,29.68,72.55
11/9/2023,11:00:00 PM,90.05,37281.00,30.43,72.35
11/9/2023,10:00:00 PM,90.30,38084.08,31.28,72.02
11/9/2023,9:00:00 PM,90.12,38698.42,32.28,71.42
11/9/2023,8:00:00 PM,89.98,38424.47,33.00,71.35
11/9/2023,7:00:00 PM,90.15,41132.70,34.08,71.08
11/9/2023,6:00:00 PM,90.04,39865.32,35.89,70.13
11/9/2023,5:00:00 PM,89.79,35423.83,39.46,69.37
11/9/2023,4:00:00 PM,89.46,33397.28,41.08,69.30
11/9/2023,3:00:00 PM,89.85,33445.76,40.48,70.08
11/9/2023,2:00:00 PM,89.91,34126.27,40.62,70.13
11/9/2023,1:00:00 PM,90.34,33780.76,41.03,70.92
11/9/2023,12:00:00 PM,90.09,36435.47,39.92,70.67
11/9/2023,11:00:00 AM,90.40,39050.47,33.91,70.93
11/9/2023,10:00:00 AM,90.62,43851.10,29.13,71.38
11/9/2023,9:00:00 AM,91.15,48515.56,27.28,71.34
11/9/2023,8:00:00 AM,89.53,52409.26,27.00,69.93
11/9/2023,7:00:00 AM,89.59,51539.38,27.00,69.77
11/9/2023,6:00:00 AM,89.89,45565.07,27.94,70.98
11/9/2023,5:00:00 AM,88.72,42089.64,28.63,70.35
11/9/2023,4:00:00 AM,89.98,37371.51,29.36,72.01
11/9/2023,3:00:00 AM,90.16,36284.26,30.00,72.12
11/9/2023,2:00:00 AM,90.03,35019.22,30.89,71.62
11/9/2023,1:00:00 AM,89.53,33945.68,31.55,71.46
11/9/2023,12:00:00 AM,89.92,33742.68,32.00,71.57
11/8/2023,11:00:00 PM,90.20,34592.08,32.29,71.67
11/8/2023,10:00:00 PM,90.25,36925.95,33.90,71.30
11/8/2023,9:00:00 PM,90.49,37975.28,33.26,70.25
11/8/2023,8:00:00 PM,89.75,38612.51,33.97,69.39
11/8/2023,7:00:00 PM,90.14,38346.03,34.00,69.48
11/8/2023,6:00:00 PM,89.82,38405.70,35.28,69.05
11/8/2023,5:00:00 PM,89.39,36142.20,37.60,68.88
11/8/2023,4:00:00 PM,89.96,33080.31,41.47,69.54
11/8/2023,3:00:00 PM,90.07,31951.16,39.98,70.48
11/8/2023,2:00:00 PM,89.90,32846.93,37.77,70.85
11/8/2023,1:00:00 PM,90.28,34346.56,37.19,71.08
11/8/2023,12:00:00 PM,90.40,37369.85,35.06,70.91
11/8/2023,11:00:00 AM,91.10,41145.43,33.58,70.38
11/8/2023,10:00:00 AM,89.62,44639.92,31.57,69.06
11/8/2023,9:00:00 AM,89.79,45567.64,30.00,69.39
11/8/2023,8:00:00 AM,90.41,46875.67,29.38,69.33
11/8/2023,7:00:00 AM,89.33,47619.28,29.29,68.39
11/8/2023,6:00:00 AM,89.97,41113.90,30.53,70.59
11/8/2023,5:00:00 AM,89.47,37425.67,31.00,70.33
11/8/2023,4:00:00 AM,89.33,31750.76,31.00,70.08
11/8/2023,3:00:00 AM,90.43,32635.22,31.33,71.10
11/8/2023,2:00:00 AM,89.70,31348.85,32.72,70.70
11/8/2023,1:00:00 AM,89.86,31114.48,33.75,71.13
11/8/2023,12:00:00 AM,89.83,31110.32,34.00,71.05
11/7/2023,11:00:00 PM,90.74,32268.69,34.20,71.33
11/7/2023,10:00:00 PM,90.01,34797.53,35.44,70.58
11/7/2023,9:00:00 PM,90.15,35855.54,35.66,70.37
11/7/2023,8:00:00 PM,90.22,35711.83,34.74,70.43
11/7/2023,7:00:00 PM,90.02,38490.61,34.00,68.92
11/7/2023,6:00:00 PM,90.24,39160.36,34.00,68.49
11/7/2023,5:00:00 PM,89.66,40005.99,34.00,68.63
11/7/2023,4:00:00 PM,90.59,39255.65,34.00,70.25
11/7/2023,3:00:00 PM,89.31,39125.72,35.41,68.20
11/7/2023,2:00:00 PM,89.50,38144.46,40.43,68.60
11/7/2023,1:00:00 PM,89.84,32638.46,45.83,69.07
11/7/2023,12:00:00 PM,89.89,31898.92,45.79,69.53
11/7/2023,11:00:00 AM,90.22,30520.63,46.39,70.48
11/7/2023,10:00:00 AM,90.18,32540.98,43.82,70.29
11/7/2023,9:00:00 AM,90.42,35326.38,39.72,70.63
11/7/2023,8:00:00 AM,89.93,37420.56,38.91,69.58
11/7/2023,7:00:00 AM,89.37,38598.77,38.68,68.86
11/7/2023,6:00:00 AM,89.81,30891.44,39.18,70.08
11/7/2023,5:00:00 AM,89.58,27917.94,40.00,70.16
11/7/2023,4:00:00 AM,89.91,25594.73,40.00,70.88
11/7/2023,3:00:00 AM,90.04,24964.81,40.54,70.56
11/7/2023,2:00:00 AM,90.40,25533.27,41.00,71.11
11/7/2023,1:00:00 AM,89.80,26211.49,42.95,70.18
11/7/2023,12:00:00 AM,89.75,24722.56,44.89,69.66
11/6/2023,11:00:00 PM,90.57,24565.06,46.33,70.79
11/6/2023,10:00:00 PM,89.77,28569.09,49.66,69.18
11/6/2023,9:00:00 PM,89.57,25586.94,52.05,68.76
11/6/2023,8:00:00 PM,89.51,25735.78,52.78,68.17
11/6/2023,7:00:00 PM,93.99,23905.22,53.73,72.71
11/6/2023,6:00:00 PM,75.09,31278.44,55.43,52.86
11/6/2023,5:00:00 PM,77.12,22555.53,56.89,55.93
11/6/2023,4:00:00 PM,95.12,19557.16,57.96,74.48
11/6/2023,3:00:00 PM,90.18,23584.10,56.10,69.41
11/6/2023,2:00:00 PM,90.15,24183.64,52.66,69.74
11/6/2023,1:00:00 PM,90.02,27302.22,49.73,69.36
11/6/2023,12:00:00 PM,90.38,28167.42,48.89,70.04
11/6/2023,11:00:00 AM,90.77,29710.35,46.88,70.50
11/6/2023,10:00:00 AM,89.06,30593.67,48.80,68.43
11/6/2023,9:00:00 AM,89.93,30919.33,47.28,68.34
11/6/2023,8:00:00 AM,90.29,33201.13,44.53,68.50
11/6/2023,7:00:00 AM,90.31,34034.42,46.48,68.83
11/6/2023,6:00:00 AM,89.21,28604.74,47.00,67.57
11/6/2023,5:00:00 AM,89.74,23884.97,46.23,68.97
11/6/2023,4:00:00 AM,89.70,24771.47,45.02,69.07
11/6/2023,3:00:00 AM,95.93,23798.83,45.33,75.55
11/6/2023,2:00:00 AM,89.70,23169.35,46.87,69.69
11/6/2023,1:00:00 AM,90.25,24577.58,46.41,70.26
11/6/2023,12:00:00 AM,92.28,22285.07,47.73,71.88
11/5/2023,11:00:00 PM,89.30,24869.89,48.38,68.33
11/5/2023,10:00:00 PM,77.32,26222.49,51.55,56.15
11/5/2023,9:00:00 PM,83.55,20252.31,52.83,62.49
11/5/2023,8:00:00 PM,100.50,16804.80,54.00,79.89
11/5/2023,7:00:00 PM,99.39,20530.89,54.28,78.62
11/5/2023,6:00:00 PM,76.45,25738.53,55.00,55.49
11/5/2023,5:00:00 PM,73.11,21704.11,56.08,52.27
11/5/2023,4:00:00 PM,82.45,20082.94,57.88,62.34
11/5/2023,3:00:00 PM,90.82,18402.26,59.84,70.73
11/5/2023,2:00:00 PM,95.89,20594.75,56.70,76.23
11/5/2023,1:00:00 PM,90.71,23274.90,54.13,70.96
11/5/2023,12:00:00 PM,89.87,25198.88,51.85,70.06
11/5/2023,11:00:00 AM,90.31,25345.40,49.23,70.88
11/5/2023,10:00:00 AM,89.65,26668.70,46.21,69.84
11/5/2023,9:00:00 AM,89.48,27896.46,45.73,69.40
11/5/2023,8:00:00 AM,90.32,24107.09,46.00,70.81
11/5/2023,7:00:00 AM,89.59,26345.27,45.03,69.99
11/5/2023,6:00:00 AM,92.55,22438.56,45.00,73.60
11/5/2023,5:00:00 AM,90.23,24110.37,45.36,70.76
11/5/2023,4:00:00 AM,92.17,24207.75,45.29,72.17
11/5/2023,3:00:00 AM,90.99,23077.68,47.46,71.17
11/5/2023,2:00:00 AM,89.67,23502.55,47.93,69.68
11/5/2023,1:00:00 AM,94.84,20484.95,50.00,75.21
11/5/2023,1:00:00 AM,84.74,22481.81,49.37,64.86
11/5/2023,12:00:00 AM,88.40,22623.73,50.47,69.28
11/4/2023,11:00:00 PM,94.61,20362.95,51.00,75.81
11/4/2023,10:00:00 PM,95.94,20847.33,51.00,76.48
11/4/2023,9:00:00 PM,93.38,22036.26,50.55,73.06
11/4/2023,8:00:00 PM,92.12,22380.24,51.23,72.43
11/4/2023,7:00:00 PM,89.21,21180.20,53.16,69.78
11/4/2023,6:00:00 PM,98.04,20732.69,54.39,78.82
11/4/2023,5:00:00 PM,97.53,20734.79,55.83,78.58
11/4/2023,4:00:00 PM,95.27,21675.67,57.00,76.18
11/4/2023,3:00:00 PM,91.91,22525.11,54.87,72.26
11/4/2023,2:00:00 PM,90.50,24267.80,53.69,71.34
11/4/2023,1:00:00 PM,90.02,25831.81,51.53,70.71
11/4/2023,12:00:00 PM,89.96,28257.09,48.20,71.04
11/4/2023,11:00:00 AM,90.31,29062.34,42.73,71.38
11/4/2023,10:00:00 AM,90.61,32814.16,39.13,71.82
11/4/2023,9:00:00 AM,90.40,33553.75,37.09,71.89
11/4/2023,8:00:00 AM,89.59,33440.24,37.90,71.00
11/4/2023,7:00:00 AM,89.27,31555.17,39.61,70.87
11/4/2023,6:00:00 AM,90.12,28326.67,39.74,71.93
11/4/2023,5:00:00 AM,89.60,27289.06,40.23,70.99
11/4/2023,4:00:00 AM,90.20,26293.54,41.98,71.22
11/4/2023,3:00:00 AM,89.86,25550.78,42.09,70.75
11/4/2023,2:00:00 AM,89.64,25103.69,43.55,70.41
11/4/2023,1:00:00 AM,90.03,24617.42,44.00,70.23
11/4/2023,12:00:00 AM,90.43,24289.69,44.58,71.00
11/3/2023,11:00:00 PM,89.97,25329.99,45.63,70.55
11/3/2023,10:00:00 PM,90.25,26977.21,46.79,70.81
11/3/2023,9:00:00 PM,89.81,26826.92,47.98,70.72
11/3/2023,8:00:00 PM,89.93,25381.93,49.45,70.84
11/3/2023,7:00:00 PM,89.88,26780.75,51.53,70.65
11/3/2023,6:00:00 PM,89.25,24909.31,54.97,70.21
11/3/2023,5:00:00 PM,90.50,23583.85,55.86,71.39
11/3/2023,4:00:00 PM,90.52,23532.83,56.37,70.96
11/3/2023,3:00:00 PM,90.05,23257.67,54.82,70.65
11/3/2023,2:00:00 PM,91.25,24940.00,55.30,71.62
11/3/2023,1:00:00 PM,90.32,25673.14,56.03,71.17
11/3/2023,12:00:00 PM,89.44,27546.33,51.91,70.01
11/3/2023,11:00:00 AM,90.57,28194.35,48.23,71.27
11/3/2023,10:00:00 AM,90.18,31835.69,45.71,70.89
11/3/2023,9:00:00 AM,90.25,34194.19,44.23,70.90
11/3/2023,8:00:00 AM,90.09,34973.78,45.31,70.98
11/3/2023,7:00:00 AM,89.71,36698.38,42.81,71.12
11/3/2023,6:00:00 AM,89.32,31610.51,42.49,70.96
11/3/2023,5:00:00 AM,89.05,26372.97,44.75,71.15
11/3/2023,4:00:00 AM,92.53,22520.13,45.00,74.83
11/3/2023,3:00:00 AM,93.32,22168.00,45.00,75.88
11/3/2023,2:00:00 AM,89.62,24159.67,45.00,71.56
11/3/2023,1:00:00 AM,90.68,24062.93,46.00,72.53
11/3/2023,12:00:00 AM,91.78,22651.47,47.53,73.70
11/2/2023,11:00:00 PM,90.67,23202.16,47.99,72.61
11/2/2023,10:00:00 PM,90.56,27172.13,47.00,72.52
11/2/2023,9:00:00 PM,90.00,29122.88,47.80,71.33
11/2/2023,8:00:00 PM,90.03,28771.66,49.07,71.25
11/2/2023,7:00:00 PM,90.27,29615.68,51.69,71.35
11/2/2023,6:00:00 PM,89.79,26676.08,54.84,70.98
11/2/2023,5:00:00 PM,90.61,24696.06,55.64,71.88
11/2/2023,4:00:00 PM,89.65,26226.28,53.71,70.84
11/2/2023,3:00:00 PM,89.39,26880.74,52.53,70.65
11/2/2023,2:00:00 PM,90.24,28507.17,51.53,71.63
11/2/2023,1:00:00 PM,87.26,30565.99,46.27,68.80
11/2/2023,12:00:00 PM,89.68,32258.13,45.77,71.60
11/2/2023,11:00:00 AM,90.67,32034.50,41.53,72.67
11/2/2023,10:00:00 AM,89.81,36415.69,39.00,72.04
11/2/2023,9:00:00 AM,90.37,38680.06,37.77,72.65
11/2/2023,8:00:00 AM,89.71,38360.69,37.98,72.21
11/2/2023,7:00:00 AM,90.12,40246.66,37.47,71.96
11/2/2023,6:00:00 AM,89.41,36748.91,37.50,72.06
11/2/2023,5:00:00 AM,89.95,33430.00,37.17,72.98
11/2/2023,4:00:00 AM,89.73,29997.70,38.00,72.90
11/2/2023,3:00:00 AM,89.98,29121.67,38.00,73.30
11/2/2023,2:00:00 AM,89.86,28478.34,38.00,72.78
11/2/2023,1:00:00 AM,90.36,28333.13,38.00,72.53
11/2/2023,12:00:00 AM,90.29,30687.79,38.00,72.34
11/1/2023,11:00:00 PM,89.41,31460.24,38.72,71.33
11/1/2023,10:00:00 PM,90.76,32764.67,39.50,72.54
11/1/2023,9:00:00 PM,90.08,33971.98,40.18,71.61
11/1/2023,8:00:00 PM,89.78,33613.47,41.68,71.14
11/1/2023,7:00:00 PM,89.73,33000.50,44.30,70.95
11/1/2023,6:00:00 PM,89.53,29281.86,48.85,71.37
11/1/2023,5:00:00 PM,90.02,27580.66,49.67,72.33
11/1/2023,4:00:00 PM,90.26,27280.72,48.83,72.61
11/1/2023,3:00:00 PM,90.42,29145.00,47.17,72.58
11/1/2023,2:00:00 PM,90.39,31270.44,46.55,72.34
11/1/2023,1:00:00 PM,89.77,32206.33,42.24,71.93
11/1/2023,12:00:00 PM,90.21,35951.41,40.03,71.78
11/1/2023,11:00:00 AM,90.71,39279.42,34.93,71.88
11/1/2023,10:00:00 AM,89.96,40782.21,33.55,71.19
11/1/2023,9:00:00 AM,90.16,44699.53,31.50,71.23
11/1/2023,8:00:00 AM,90.45,45091.06,30.32,71.55
11/1/2023,7:00:00 AM,89.35,46393.75,31.58,70.50
11/1/2023,6:00:00 AM,89.52,40817.42,32.00,71.51
11/1/2023,5:00:00 AM,89.50,35915.31,32.00,71.95
11/1/2023,4:00:00 AM,89.74,32911.64,32.45,72.39
11/1/2023,3:00:00 AM,90.09,32544.19,33.40,72.54
11/1/2023,2:00:00 AM,90.04,32906.16,34.32,72.63
11/1/2023,1:00:00 AM,90.08,32358.92,35.19,72.53
11/1/2023,12:00:00 AM,89.46,31179.21,35.83,71.57
10/31/2023,11:00:00 PM,90.22,31280.81,35.11,72.26
10/31/2023,10:00:00 PM,90.32,34023.92,36.00,72.21
10/31/2023,9:00:00 PM,89.90,34626.26,36.87,71.78
10/31/2023,8:00:00 PM,90.65,34234.01,37.60,72.40
10/31/2023,7:00:00 PM,89.96,35266.20,40.27,71.52
10/31/2023,6:00:00 PM,89.52,32132.81,44.29,71.08
10/31/2023,5:00:00 PM,89.65,31054.61,45.39,71.31
10/31/2023,4:00:00 PM,90.00,31106.38,45.00,71.86
10/31/2023,3:00:00 PM,90.30,30875.10,42.79,72.43
10/31/2023,2:00:00 PM,90.13,33911.80,42.16,71.78
10/31/2023,1:00:00 PM,90.35,36225.37,40.88,71.87
10/31/2023,12:00:00 PM,90.16,38300.57,37.66,71.53
10/31/2023,11:00:00 AM,90.52,42629.86,30.83,71.18
10/31/2023,10:00:00 AM,90.99,49700.04,26.57,71.32
10/31/2023,9:00:00 AM,90.35,54197.33,25.00,70.41
10/31/2023,8:00:00 AM,89.24,54945.97,25.64,69.63
10/31/2023,7:00:00 AM,89.80,54207.59,25.58,70.68
10/31/2023,6:00:00 AM,89.90,46888.99,26.00,72.02
10/31/2023,5:00:00 AM,89.29,42664.53,26.57,71.57
10/31/2023,4:00:00 AM,90.02,37918.20,27.00,72.65
10/31/2023,3:00:00 AM,89.50,37902.74,27.97,72.42
10/31/2023,2:00:00 AM,89.96,35979.35,28.60,72.77
10/31/2023,1:00:00 AM,89.91,35773.95,29.48,72.68
10/31/2023,12:00:00 AM,90.24,35863.17,30.11,72.78
10/30/2023,11:00:00 PM,90.02,36177.28,31.00,72.51
10/30/2023,10:00:00 PM,90.35,38811.85,31.81,72.88
10/30/2023,9:00:00 PM,89.93,40011.87,32.48,72.06
10/30/2023,8:00:00 PM,89.96,39046.68,33.16,72.18
10/30/2023,7:00:00 PM,89.43,37691.69,35.48,70.87
10/30/2023,6:00:00 PM,89.87,34650.17,37.00,70.98
10/30/2023,5:00:00 PM,90.23,33917.57,37.26,71.48
10/30/2023,4:00:00 PM,90.03,33694.71,37.60,71.93
10/30/2023,3:00:00 PM,90.31,34482.65,37.82,72.18
10/30/2023,2:00:00 PM,90.49,36630.17,37.97,72.28
10/30/2023,1:00:00 PM,89.38,39511.50,34.84,70.98
10/30/2023,12:00:00 PM,90.52,43093.97,29.18,72.19
10/30/2023,11:00:00 AM,91.06,46375.40,26.03,73.12
10/30/2023,10:00:00 AM,90.45,52968.98,22.23,71.55
10/30/2023,9:00:00 AM,90.15,56811.09,21.00,71.01
10/30/2023,8:00:00 AM,90.19,56686.17,21.00,71.05
10/30/2023,7:00:00 AM,89.55,59231.14,21.73,69.96
10/30/2023,6:00:00 AM,89.75,53502.94,22.00,71.32
10/30/2023,5:00:00 AM,89.04,47041.77,22.34,71.29
10/30/2023,4:00:00 AM,89.93,41945.56,23.88,72.86
10/30/2023,3:00:00 AM,89.80,42327.06,26.51,72.55
10/30/2023,2:00:00 AM,89.92,40310.38,25.19,72.56
10/30/2023,1:00:00 AM,90.05,39596.38,26.15,72.81
10/30/2023,12:00:00 AM,89.75,38723.69,27.57,72.38
10/29/2023,11:00:00 PM,90.20,38482.60,28.98,73.25
10/29/2023,10:00:00 PM,89.40,37024.10,29.43,72.76
10/29/2023,9:00:00 PM,90.39,36213.69,30.00,73.80
10/29/2023,8:00:00 PM,89.13,34151.76,31.23,72.38
10/29/2023,7:00:00 PM,90.24,33949.26,32.54,73.09
10/29/2023,6:00:00 PM,89.96,32390.35,33.00,72.92
10/29/2023,5:00:00 PM,89.80,31347.10,33.00,72.87
10/29/2023,4:00:00 PM,90.86,34247.67,33.00,73.63
10/29/2023,3:00:00 PM,89.99,37279.88,32.81,72.63
10/29/2023,2:00:00 PM,90.16,38812.47,34.13,73.03
10/29/2023,1:00:00 PM,89.86,40639.68,30.98,72.43
10/29/2023,12:00:00 PM,90.59,41555.06,28.89,73.53
10/29/2023,11:00:00 AM,90.59,46303.85,26.15,72.85
10/29/2023,10:00:00 AM,90.33,50111.66,21.53,72.11
10/29/2023,9:00:00 AM,88.96,50255.12,20.15,70.65
10/29/2023,8:00:00 AM,90.30,47232.08,21.13,72.45
10/29/2023,7:00:00 AM,90.33,45045.57,25.22,72.71
10/29/2023,6:00:00 AM,89.46,43460.38,22.64,72.16
10/29/2023,5:00:00 AM,89.67,42359.53,24.01,72.33
10/29/2023,4:00:00 AM,89.99,40414.76,25.00,72.69
10/29/2023,3:00:00 AM,89.66,39836.22,25.00,72.04
10/29/2023,2:00:00 AM,90.19,38343.06,25.43,72.53
10/29/2023,1:00:00 AM,89.74,38711.02,26.31,72.09
10/29/2023,12:00:00 AM,90.09,37532.40,27.88,72.50
10/28/2023,11:00:00 PM,89.67,36752.85,30.13,72.38
10/28/2023,10:00:00 PM,90.48,36410.83,31.00,73.02
10/28/2023,9:00:00 PM,89.84,37098.76,31.96,71.98
10/28/2023,8:00:00 PM,89.88,36609.21,33.36,71.82
10/28/2023,7:00:00 PM,90.19,35017.11,34.14,72.84
10/28/2023,6:00:00 PM,89.85,35610.32,35.76,72.37
10/28/2023,5:00:00 PM,89.97,36339.56,36.41,72.25
10/28/2023,4:00:00 PM,90.07,35313.86,36.98,72.37
10/28/2023,3:00:00 PM,89.80,34880.91,38.08,71.68
10/28/2023,2:00:00 PM,90.29,36970.31,38.16,72.25
10/28/2023,1:00:00 PM,89.93,37438.78,36.86,72.31
10/28/2023,12:00:00 PM,90.55,38696.86,33.93,72.87
10/28/2023,11:00:00 AM,90.45,41280.50,32.73,72.79
10/28/2023,10:00:00 AM,89.80,44755.47,28.83,72.32
10/28/2023,9:00:00 AM,90.17,44328.69,27.13,72.74
10/28/2023,8:00:00 AM,89.52,42556.31,26.03,71.99
10/28/2023,7:00:00 AM,89.58,41657.85,27.00,71.69
10/28/2023,6:00:00 AM,89.65,37268.25,27.13,72.15
10/28/2023,5:00:00 AM,89.87,34978.53,28.00,72.57
10/28/2023,4:00:00 AM,90.14,34135.09,28.92,73.10
10/28/2023,3:00:00 AM,89.99,34116.03,29.46,72.98
10/28/2023,2:00:00 AM,89.74,36299.16,30.00,72.53
10/28/2023,1:00:00 AM,89.87,31950.95,30.74,72.40
10/28/2023,12:00:00 AM,90.29,31091.11,31.79,73.14
10/27/2023,11:00:00 PM,89.93,31705.35,33.00,72.64
10/27/2023,10:00:00 PM,90.10,33406.69,33.59,72.45
10/27/2023,9:00:00 PM,90.10,34803.56,34.86,72.08
10/27/2023,8:00:00 PM,90.28,35428.35,36.33,71.79
10/27/2023,7:00:00 PM,89.56,35005.05,39.21,70.68
10/27/2023,6:00:00 PM,89.50,31710.25,42.63,70.63
10/27/2023,5:00:00 PM,89.78,30445.73,43.92,70.91
10/27/2023,4:00:00 PM,90.61,29785.69,41.36,72.19
10/27/2023,3:00:00 PM,89.65,30454.79,39.45,70.98
10/27/2023,2:00:00 PM,90.06,32368.62,40.68,71.37
10/27/2023,1:00:00 PM,91.52,35547.56,35.99,72.45
10/27/2023,12:00:00 PM,90.27,41078.35,29.67,70.91
10/27/2023,11:00:00 AM,90.49,44438.93,29.00,71.46
10/27/2023,10:00:00 AM,89.62,48160.51,28.62,69.82
10/27/2023,9:00:00 AM,90.05,65778.17,n/a                  ,n/a                           
10/27/2023,8:00:00 AM,89.76,73256.96,28.79,69.72
10/27/2023,7:00:00 AM,90.21,86069.83,28.19,70.85
10/27/2023,6:00:00 AM,89.72,52525.24,26.00,71.38
10/27/2023,5:00:00 AM,88.64,44932.17,26.00,70.73
10/27/2023,4:00:00 AM,89.95,37475.77,26.76,72.33
10/27/2023,3:00:00 AM,90.09,35272.68,27.52,72.50
10/27/2023,2:00:00 AM,90.04,34353.74,28.00,72.33
10/27/2023,1:00:00 AM,90.20,33860.14,28.75,72.50
10/27/2023,12:00:00 AM,89.67,33840.10,29.93,71.80
10/26/2023,11:00:00 PM,89.86,33037.84,31.18,71.78
10/26/2023,10:00:00 PM,90.96,34294.00,32.59,72.52
10/26/2023,9:00:00 PM,89.92,36260.60,33.41,70.92
10/26/2023,8:00:00 PM,89.83,35530.52,35.45,70.91
10/26/2023,7:00:00 PM,89.38,34767.03,38.87,69.96
10/26/2023,6:00:00 PM,89.63,31549.48,43.80,70.37
10/26/2023,5:00:00 PM,89.97,30700.13,46.06,70.70
10/26/2023,4:00:00 PM,90.02,28939.52,44.58,69.91
10/26/2023,3:00:00 PM,90.04,28809.22,40.23,70.07
10/26/2023,2:00:00 PM,90.29,31767.08,38.87,70.72
10/26/2023,1:00:00 PM,90.23,33881.75,38.40,71.05
10/26/2023,12:00:00 PM,90.12,35312.15,38.40,69.96
10/26/2023,11:00:00 AM,89.98,36989.35,36.53,69.63
10/26/2023,10:00:00 AM,90.07,36782.24,33.71,69.85
10/26/2023,9:00:00 AM,90.56,40169.83,35.01,70.34
10/26/2023,8:00:00 AM,90.31,36201.45,37.07,70.16
10/26/2023,7:00:00 AM,83.51,41806.03,35.87,62.67
10/26/2023,6:00:00 AM,67.28,42050.45,34.93,47.31
10/26/2023,5:00:00 AM,85.68,30203.39,40.13,66.45
10/26/2023,4:00:00 AM,89.16,26996.25,40.00,70.60
10/26/2023,3:00:00 AM,89.23,26314.85,40.00,70.48
10/26/2023,2:00:00 AM,89.09,27417.70,40.53,70.37
10/26/2023,1:00:00 AM,89.45,24957.79,42.98,70.79
10/26/2023,12:00:00 AM,89.50,24486.69,44.00,71.13
10/25/2023,11:00:00 PM,88.40,27043.11,44.75,69.04
10/25/2023,10:00:00 PM,82.43,30712.28,45.97,62.50
10/25/2023,9:00:00 PM,83.54,28872.07,47.93,63.70
10/25/2023,8:00:00 PM,87.15,28513.76,50.70,66.78
10/25/2023,7:00:00 PM,78.22,30640.53,52.78,57.98
10/25/2023,6:00:00 PM,78.25,26819.52,56.44,57.76
10/25/2023,5:00:00 PM,89.75,21562.92,60.58,70.35
10/25/2023,4:00:00 PM,89.70,21938.69,60.00,70.53
10/25/2023,3:00:00 PM,89.72,21758.96,59.21,71.09
10/25/2023,2:00:00 PM,89.47,22139.67,59.68,70.83
10/25/2023,1:00:00 PM,92.21,21266.08,60.42,72.94
10/25/2023,12:00:00 PM,92.48,22131.79,61.27,72.75
10/25/2023,11:00:00 AM,90.77,22452.00,59.08,71.32
10/25/2023,10:00:00 AM,89.10,25927.98,55.08,68.44
10/25/2023,9:00:00 AM,88.57,28965.90,52.68,68.79
10/25/2023,8:00:00 AM,88.63,28561.98,49.96,68.20
10/25/2023,7:00:00 AM,88.28,30806.05,46.88,68.55
10/25/2023,6:00:00 AM,88.79,27302.10,46.00,69.45
10/25/2023,5:00:00 AM,89.07,24867.98,45.42,70.50
10/25/2023,4:00:00 AM,91.28,22347.23,45.94,72.94
10/25/2023,3:00:00 AM,91.16,22291.98,46.48,72.83
